v4,v6,v8,v9,v10,v13,v15,v16,tiempo,rul,ciclo,id
1.84158644181567E-41,91.5,149.662033081055,541.599975585938,197.90495300293,110.422744750977,95.5,95.5,24.6843833333333,27,13,55
3.53967992088449E-41,90.5,160.734390258789,233.5,183.574661254883,111.976997375488,93,93.5999984741211,17.6797333333333,26,13,56
2.40757089155647E-41,90.5,157.122985839844,547.200012207031,222.71875,106.30729675293,83.5,83.6999969482422,11.0081666666667,25,13,57
4.25181980045436E-41,91.5,157.244812011719,229.5,182.16667175293,112.314239501953,94.5,94.5,17.5126666666667,24,13,58
3.02932702017739E-41,94.5,190.781112670898,728,236.6171875,173.088012695313,87.5,87.5999984741211,25.0211,23,13,59
7.44047445602548E-41,91,162.534164428711,251.100006103516,196.30207824707,113.422744750977,91,91.1999969482422,13.0084,22,13,60
7.20141293801167E-41,91.5,153.176803588867,528,193.8125,113.246742248535,95,95,21.68,21,13,61
8.67081450770267E-41,92,156.938949584961,554.400024414063,203.617630004883,113.146705627441,91.5,91.8000030517578,16.6771,20,13,62
1.18521824112593E-41,91,161.563095092773,222.100006103516,187.00520324707,112.917541503906,91.5,91.8000030517578,16.6784,19,13,63
6.23409660808825E-41,89.5,165.955459594727,250,198.111099243164,111.471351623535,86.5,86.9000015258789,14.0111666666667,18,13,64
8.80632006920288E-41,89,162.682312011719,226.899993896484,194.128479003906,111.259986877441,87.5,87.8000030517578,18.1809333333333,17,13,65
3.47045577674684E-41,89,150.657989501953,227.300003051758,171.86457824707,109.212242126465,91.5,91.8000030517578,26.3557833333333,16,13,66
5.32521442412717E-41,86,153.900177001953,525.200012207031,187.868057250977,109.281898498535,86.5,87.0999984741211,14.6778833333333,15,13,67
2.61230059719432E-41,85.5,152.653656005859,544.799987792969,195.827255249023,107.759986877441,87,87.0999984741211,20.01395,14,13,68
3.66187314697361E-41,85,158.806732177734,244.899993896484,194.357650756836,106.01953125,82.5,82.8000030517578,13.67355,13,13,69
1.70075594615103E-41,85,146.002624511719,549.200012207031,169.225692749023,104.694229125977,87.5,88.1999969482422,20.1816166666667,12,13,70
6.35096490001294E-41,83.5,159.125595092773,259.200012207031,217.543395996094,97.8450546264648,76.5,76.8000030517578,12.1766166666667,11,13,71
2.67872214440332E-41,83,157.159729003906,250.100006103516,198.028213500977,104.5078125,82,82.1999969482422,14.3442166666667,10,13,72
4.20922032713889E-41,82,150.662033081055,242.100006103516,192.912322998047,102.628036499023,84.5,84.6999969482422,19.1811666666667,9,13,73
1.60252492380186E-41,81,147.192718505859,252,179.170135498047,102.618812561035,82.5,82.8000030517578,18.5133833333333,8,13,74
5.03290356446901E-41,82.5,145.636581420898,243.399993896484,165.289932250977,101.536026000977,86,85.5,34.5232833333333,7,13,75
3.50240538173345E-41,80.5,145.110244750977,551.599975585938,194.36979675293,102.74934387207,82,82,16.0127833333333,6,13,76
1.15340876598576E-41,81,145.249435424805,250.899993896484,169.868057250977,100.609375,82.5,83.0999984741211,19.3471666666667,5,13,77
2.33316194310082E-41,80.5,142.088851928711,555.599975585938,167.88542175293,100.655708312988,82.5,82.4000015258789,20.0147666666667,4,13,78
3.03997688850626E-41,79,151.513320922852,235,192.02604675293,99.0177917480469,77,77.1999969482422,10.1749,3,13,79
4.90552553406189E-41,80.5,146.666976928711,255.899993896484,190.81120300293,102.967231750488,80.5,80.5999984741211,15.6778833333333,2,13,80
6.35096490001294E-41,80,150.768966674805,255.800003051758,189.14323425293,100.521270751953,78.5,79.1999969482422,14.8427833333333,1,13,81
1.15340876598576E-41,82,131.053253173828,238.699996948242,161.93229675293,98.2111511230469,83.5,83.5,37.1877666666667,0,13,82
3.81055091403848E-41,73,124.775321960449,236.199996948242,143.762145996094,91.7716979980469,76.5,76.5999984741211,29.0193333333333,203,15,1
3.70433249044265E-41,73.5,124.11198425293,230.399993896484,148.46875,91.4322891235352,77,77,24.6818833333333,202,15,2
1.51466351008869E-41,71.5,136.662033081055,241.399993896484,172.102432250977,93.2716979980469,71,71.4000015258789,13.5057166666667,201,15,3
4.1294864445188E-41,74,140.491912841797,245.699996948242,172.953125,93.9461822509766,73,73.5999984741211,15.5074,200,15,4
2.24824325616274E-41,74.5,137.810775756836,251.800003051758,169.085067749023,96.2716979980469,75,75,19.5115,199,15,5
8.71327385117171E-41,73.5,135.210662841797,250.300003051758,179.245223999023,94.8919296264648,75,75.4000015258789,19.0119333333333,198,15,6
2.06201069025397E-41,72.5,136.457763671875,239.800003051758,167.366317749023,94.1631927490234,74,74.3000030517578,19.0116666666667,197,15,7
1.27027705791045E-41,73,143.210662841797,258.799987792969,184.123260498047,95.9227447509766,71,71.1999969482422,18.5120666666667,196,15,8
5.58039087448072E-41,72.5,144.776641845703,256.600006103516,182.038192749023,94.8802108764648,71,71.4000015258789,15.8422666666667,195,15,9
3.81055091403848E-41,72,141.414932250977,459.200012207031,205.275177001953,87.4281616210938,66,66.6999969482422,9.17223333333333,194,15,10
2.88050912326609E-41,72,142.423614501953,543.599975585938,194.470916748047,93.9256744384766,70,70.1999969482422,17.0107166666667,193,15,11
3.65654821280918E-41,72.5,146.108810424805,258.600006103516,187.23176574707,94.54296875,70.5,70.9000015258789,18.34495,192,15,12
6.46783319193763E-41,75,145.993637084961,259.600006103516,181.123260498047,99.2482604980469,75.5,75.6999969482422,25.0131,191,15,13
5.26678027816483E-41,76,147.125595092773,238.800003051758,185.715286254883,99.1514739990234,76.5,76.5,18.1756666666667,190,15,14
4.60242467622843E-41,77,144.43635559082,238.399993896484,173.038192749023,101.110679626465,80,80.1999969482422,19.5102333333333,189,15,15
6.35096490001294E-41,78,146.487289428711,549.200012207031,198.85807800293,100.98828125,76.5,76.8000030517578,17.50505,188,15,16
5.45287271422716E-41,77.5,144.619232177734,554.799987792969,194.18359375,100.311851501465,78,78.0999984741211,14.3386666666667,187,15,17
2.18042041048942E-42,80,145.427673339844,254.899993896484,194.756942749023,102.908531188965,81,81.3000030517578,19.50855,186,15,18
6.35096490001294E-41,81,148.270263671875,541.599975585938,196.797744750977,101.802513122559,78,78.4000015258789,13.0045666666667,185,15,19
5.68674942792297E-41,81.5,146.691558837891,253.800003051758,183.038192749023,104.285804748535,82.5,82.5999984741211,15.8382166666667,184,15,20
2.36511154808743E-41,82.5,146.908584594727,251.699996948242,192.734802246094,107.394096374512,84,84,18.6743833333333,183,15,21
3.72044742278239E-42,83,146.598388671875,254.300003051758,192.340270996094,105.53125,83.5,83.3000030517578,15.1725666666667,182,15,22
8.8913788859874E-41,82.5,149.053253173828,348,214.262145996094,100.084854125977,78.5,78.5999984741211,10.3384333333333,181,15,23
8.227023284051E-41,84.5,148.546890258789,254.100006103516,184.340270996094,107.163192749023,86,86.1999969482422,17.00595,180,15,24
9.17303987731669E-41,85.5,150.398162841797,244.100006103516,210.123260498047,104.965278625488,81,81.5,15.0088333333333,179,15,25
9.19532052289945E-42,86.5,150.968185424805,254.800003051758,205.991333007813,105.54296875,83.5,83.8000030517578,14.3412833333333,178,15,26
8.23767315237987E-41,88.5,153.257537841797,246.300003051758,195.961807250977,113.694007873535,89,89.0999984741211,23.0116,177,15,27
5.58039087448072E-41,89,151.487854003906,243.300003051758,205.706604003906,108.922744750977,86,86.1999969482422,12.3401666666667,176,15,28
8.58841815800037E-41,87.5,152.980911254883,233.5,199.472213745117,109.578773498535,87,87.5999984741211,14.1732333333333,175,15,29
9.06934379095665E-41,88,144.065414428711,555.599975585938,211.237838745117,108.020072937012,85,85.0999984741211,12.5032666666667,174,15,30
5.26678027816483E-41,90,147.466445922852,246.600006103516,185.02604675293,110.271697998047,92.5,92.8000030517578,15.0051166666667,173,15,31
7.56280781196104E-41,91,150.546890258789,246.100006103516,184.527770996094,113.163192749023,93.5,93.6999969482422,20.3436166666667,172,15,32
9.01889704624096E-41,90.5,148.912048339844,224.699996948242,185.95832824707,111.80598449707,93,93.1999969482422,16.5061666666667,171,15,33
8.33324170764682E-41,90,148.793701171875,526.400024414063,202.557281494141,113.083984375,90,90,13.6731,170,15,34
8.93916316362087E-41,92.5,154.662033081055,241,212.102432250977,110.965278625488,88,88.1999969482422,15.1730666666667,169,15,35
6.20214700310164E-41,90.5,145.327270507813,244.300003051758,201.140625,113.53125,91,90.6999969482422,15.33905,168,15,36
2.36511154808743E-41,93,155.257537841797,254.5,214.557281494141,114.380210876465,88,88.1999969482422,16.5063833333333,167,15,37
2.59884813193681E-41,93.5,147.433181762695,556.799987792969,207.387145996094,115.314239501953,90.5,90.6999969482422,19.1761166666667,166,15,38
7.3607405734054E-41,93.5,149.483520507813,548.799987792969,215.586807250977,114.666450500488,91.5,91.4000015258789,13.00505,165,15,39
7.34224343367631E-41,92.5,147.539077758789,555.599975585938,207.400604248047,117.194007873535,93,92.6999969482422,16.8408333333333,164,15,40
8.8913788859874E-41,93.5,156.895843505859,254,209.340270996094,115.194007873535,91,91.4000015258789,15.0062333333333,163,15,41
8.39798169669863E-42,93.5,148.352157592773,560.400024414063,214.896270751953,115.155815124512,91.5,91.9000015258789,12.3386666666667,162,15,42
5.68674942792297E-41,92.5,152.875015258789,249.399993896484,204.782989501953,114.802513122559,91.5,91.8000030517578,19.17355,161,15,43
4.11981748511496E-42,93,150.574081420898,397.200012207031,198.217025756836,114.006507873535,93,93.4000015258789,14.83895,160,15,44
7.67701363680351E-41,93,151.290084838867,275,199.697906494141,116.383895874023,92,92.0999984741211,17.3422166666667,159,15,45
5.68674942792297E-41,92.5,155.34260559082,255.100006103516,216.208343505859,111.736541748047,87.5,87.8000030517578,17.3433333333333,158,15,46
6.24558725549571E-42,91,145.905395507813,564,206.059020996094,115.293296813965,91.5,92.0999984741211,16.50795,157,15,47
3.77607897181608E-41,91.5,148.117919921875,254.899993896484,202.389755249023,115.476997375488,90.5,90.9000015258789,19.5073833333333,156,15,48
3.34910332973631E-42,90,153.819458007813,252.699996948242,198.387145996094,111.03125,89.5,89.5999984741211,15.6716666666667,155,15,49
6.26072127891042E-41,90,148.125595092773,247.100006103516,194.565979003906,112.128036499023,92,92.3000030517578,21.6852166666667,154,15,50
8.34403170582212E-41,89,147.053253173828,251.699996948242,180.085067749023,111.03125,91.5,91.8000030517578,24.5086666666667,153,15,51
6.24460634657068E-41,88,150.394104003906,230.300003051758,200.685760498047,107.965278625488,86.5,86.5,13.5050666666667,152,15,52
8.14728940143092E-41,87.5,151.334503173828,235.899993896484,207.140625,107.03125,84.5,84.6999969482422,14.0054333333333,151,15,53
6.35096490001294E-41,88.5,145.34260559082,246.899993896484,178.310760498047,109.585502624512,89.5,89.5999984741211,20.6760666666667,150,15,54
6.47862319011293E-41,84.5,146.491912841797,236.800003051758,196.979156494141,106.128036499023,82.5,82.9000015258789,12.5078833333333,149,15,55
4.48555638430374E-41,85,146.853607177734,240.100006103516,189.017364501953,106.573783874512,84,84.4000015258789,14.67445,148,15,56
4.34738835572131E-41,86.5,144.631958007813,518.400024414063,191.177520751953,106.934463500977,86.5,86.1999969482422,16.83955,147,15,57
2.36511154808743E-41,84.5,147.34260559082,235.699996948242,185.146697998047,106.694007873535,84.5,84.9000015258789,18.5083833333333,146,15,58
5.68674942792297E-41,83.5,145.270263671875,251.199996948242,178.30207824707,104.934463500977,84.5,84.6999969482422,18.0079,145,15,59
3.34293761649328E-41,84,139.188659667969,559.200012207031,200.81120300293,106.259986877441,82.5,82.8000030517578,15.6724333333333,144,15,60
7.56280781196104E-41,83.5,144.895843505859,257,187.25520324707,104.302513122559,82.5,83.0999984741211,13.0053333333333,143,15,61
1.15340876598576E-41,82,146.125595092773,253.100006103516,189.90625,104.03125,81.5,81.9000015258789,14.67195,142,15,62
3.03997688850626E-41,82.5,144.019683837891,233,187.289932250977,105.128036499023,83,83.3000030517578,16.0066166666667,141,15,63
5.58039087448072E-41,83,141.802658081055,237.300003051758,181.196166992188,105.802513122559,84,84.4000015258789,17.6742666666667,140,15,64
5.02239382598658E-41,83,144.34260559082,251.699996948242,181.30207824707,105.248260498047,83.5,83.3000030517578,17.6746666666667,139,15,65
2.7265064220368E-41,84,145.662033081055,236.699996948242,180.736114501953,105.01953125,84.5,84.5999984741211,17.0065666666667,138,15,66
2.67872214440332E-41,81.5,143.015060424805,253.100006103516,177.545135498047,101.748260498047,83,83.0999984741211,17.3383833333333,137,15,67
4.48555638430374E-41,80,139.045150756836,253.600006103516,175.472213745117,100.073783874512,81,81.0999984741211,16.1702833333333,136,15,68
5.52728166268281E-41,79.5,135.717895507813,558.799987792969,185.702682495117,100.694007873535,80.5,80.8000030517578,20.0057666666667,135,15,69
6.35096490001294E-41,79,142.065979003906,254,171.123260498047,101.476997375488,80.5,80.5999984741211,19.8374,134,15,70
1.01524073740333E-41,79,133.631958007813,244.899993896484,166.951385498047,97.03125,83,83.3000030517578,27.1837666666667,133,15,71
5.68674942792297E-41,79,125.864730834961,242,140.621520996094,95.3919296264648,83,83.3000030517578,38.19745,132,15,72
1.78581476293555E-41,80,116.071479797363,545.599975585938,127.072914123535,93.8919296264648,82,82.1999969482422,54.2083333333333,131,15,73
1.58122518714412E-41,79,109.90104675293,192.600006103516,116.137153625488,91.4769973754883,80,80.1999969482422,66.0503833333333,130,15,74
3.06660155932843E-41,77,106.739303588867,306.399993896484,111.386283874512,89.2716979980469,78,78.3000030517578,75.5597333333333,129,15,75
7.98796176603719E-41,73.5,120.17130279541,557.599975585938,160.594177246094,91.2057266235352,77,77,30.3573333333333,128,15,76
6.94077142364725E-41,72.5,126.892654418945,238.399993896484,173.641052246094,91.54296875,76,76.0999984741211,27.3548333333333,127,15,77
3.14633544194851E-41,70,138.993637084961,252.199996948242,174.821182250977,91.3142395019531,70.5,70.3000030517578,12.8441,126,15,78
6.03216949937904E-41,70.5,130.747406005859,551.200012207031,178.641052246094,91.7482604980469,72.5,72.6999969482422,16.0136666666667,125,15,79
7.17604943580739E-42,70.5,131.543121337891,552,175.50910949707,93.9537734985352,73,73.1999969482422,20.5196166666667,124,15,80
7.44579939018992E-41,71.5,130.955459594727,244.800003051758,154.574661254883,91.4887161254883,74.5,74.6999969482422,25.3545,123,15,81
6.78943118950017E-41,71,132.491622924805,521.599975585938,178.53385925293,91.921875,72.5,72.9000015258789,16.1797833333333,122,15,82
7.01532050194933E-41,70,136.776641845703,252.899993896484,177.90625,92.4227447509766,72.5,72.6999969482422,18.1821,121,15,83
8.34403170582212E-41,71,136.500015258789,251.199996948242,165.30207824707,93.2057266235352,73.5,73.9000015258789,17.3490666666667,120,15,84
4.90552553406189E-41,72,135.159729003906,253.699996948242,168.472213745117,94.9769973754883,74.5,73.9000015258789,15.5127666666667,119,15,85
6.35096490001294E-41,72,140.776641845703,260.799987792969,187.53385925293,91.7716979980469,70.5,70.6999969482422,11.5094,118,15,86
2.48197984001212E-41,73,139.329864501953,251.100006103516,172.736114501953,95.03125,75,74.8000030517578,17.5161,117,15,87
4.89053164049361E-42,74.5,136.053253173828,234.199996948242,162,94.4887161254883,79.5,79.3000030517578,20.3503333333333,116,15,88
9.00824717791209E-41,77.5,142.34260559082,248.899993896484,175.480895996094,99.7057266235352,79,79,18.1814,115,15,89
2.00904160830249E-41,78.5,133.224258422852,246.899993896484,180.268661499023,99.7599868774414,81.5,82,19.5163833333333,114,15,90
6.24460634657068E-41,79,136.994232177734,234.199996948242,172.592010498047,100.407554626465,82.5,82.8000030517578,16.5128333333333,113,15,91
4.86292606074641E-41,79.5,138.837097167969,558.799987792969,194.32292175293,101.682395935059,79.5,79.6999969482422,14.5116166666667,112,15,92
8.80099513503845E-41,82.5,143.640350341797,500.200012207031,197.65104675293,104.03125,82,82.1999969482422,16.34605,111,15,93
8.227023284051E-41,82,147.980911254883,248,184.914916992188,104.965278625488,84,84.1999969482422,16.34705,110,15,94
1.70075594615103E-41,83.5,144.730056762695,254.199996948242,201.123260498047,101.53125,81,81.3000030517578,10.50945,109,15,95
7.10304178581607E-41,84.5,142.900177001953,518.799987792969,197.503036499023,106.332466125488,85.5,85.5,14.1786666666667,108,15,96
1.70075594615103E-41,84.5,146.079284667969,236.800003051758,200.545135498047,106.25390625,84.5,84.9000015258789,15.8457166666667,107,15,97
7.56280781196104E-41,85,147.394104003906,235,200.460067749023,105.953125,84.5,84.6999969482422,11.6756666666667,106,15,98
8.35454144430456E-41,90,146.743057250977,249.5,186.119781494141,111.194007873535,91.5,91.9000015258789,19.3496666666667,105,15,99
8.7265861865828E-41,89,144.861999511719,540.400024414063,199.525177001953,111.556205749512,90.5,90.5,16.3464,104,15,100
5.58039087448072E-41,89,146.802658081055,246.5,190.251724243164,113.234809875488,92.5,92.8000030517578,18.3481,103,15,101
6.35096490001294E-41,89.5,151.34260559082,231.5,195.336791992188,113.705726623535,90.5,90.6999969482422,20.3492833333333,102,15,102
8.02509617534179E-41,91.5,144.109100341797,545.200012207031,201.610244750977,112.946182250977,93,93.1999969482422,13.3448833333333,101,15,103
4.95597227877758E-41,94,143.002624511719,241.899993896484,180.53645324707,116.884765625,97.5,98.0999984741211,29.5243333333333,100,15,104
6.23409660808825E-41,93.5,150.872695922852,233.800003051758,207.289932250977,115.779731750488,93.5,94.0999984741211,14.6787833333333,99,15,105
4.36602562529683E-41,94.5,150.823516845703,514.799987792969,201.200958251953,116.921875,97.5,97.9000015258789,17.8483833333333,98,15,106
7.23854734731628E-41,94,149.384262084961,517.200012207031,185.09895324707,116.440971374512,97.5,97.6999969482422,21.01745,97,15,107
7.60064287049781E-42,96,153.355911254883,235.800003051758,208.67707824707,115.856773376465,94.5,94.5,13.6768833333333,96,15,108
6.1596876596326E-41,96,155.244812011719,229.800003051758,216.912322998047,119.976997375488,95.5,95.4000015258789,19.01595,95,15,109
7.99847150451962E-41,96,156.589706420898,232.199996948242,208.638900756836,118.814239501953,94.5,94.8000030517578,16.5137166666667,94,15,110
9.01889704624096E-41,94.5,146.913208007813,243.300003051758,185.855911254883,116.184028625488,99,99,18.0155666666667,93,15,111
1.58388765422634E-41,96,146.419281005859,527.200012207031,201.564666748047,116.585502624512,98,98.4000015258789,17.1811666666667,92,15,112
4.12416151035437E-41,93,154.244812011719,235,197.472213745117,115.03125,94,94.0999984741211,16.6816666666667,91,15,113
7.14283866220289E-41,93,151.743057250977,251.600006103516,203.953125,113.115447998047,91.5,91.9000015258789,13.1783333333333,90,15,114
1.28092692623932E-41,93.5,151.032409667969,235.699996948242,201.460067749023,117.48176574707,93,93.4000015258789,19.0159333333333,89,15,115
8.77451059406271E-41,95,154.534164428711,249.800003051758,205.034713745117,116.009765625,93.5,93.5999984741211,22.8517833333333,88,15,116
8.5406338803669E-41,94,149.215286254883,552.400024414063,207.400604248047,115.802513122559,94.5,94.8000030517578,16.8478833333333,87,15,117
4.48555638430374E-41,92.5,150.031265258789,228.800003051758,193.260406494141,115.109375,93.5,93.6999969482422,14.3451666666667,86,15,118
1.53610337659286E-41,94,144.745956420898,222,177.873260498047,113.640190124512,97.5,97.6999969482422,25.8544,85,15,119
8.58841815800037E-41,91.5,147.125595092773,245.699996948242,182.940979003906,112.465278625488,95,95,20.6832666666667,84,15,120
9.99265934910027E-42,90.5,143.620666503906,552.799987792969,207.99739074707,113.303062438965,91,91,15.01145,83,15,121
7.56280781196104E-41,90.5,144.415512084961,248.699996948242,188.940979003906,112.495010375977,92,92.3000030517578,16.0128833333333,82,15,122
5.56974100615185E-41,90.5,144.908584594727,532.799987792969,180.39582824707,112.476997375488,92.5,92.8000030517578,21.6818333333333,81,15,123
5.88335160246774E-41,90,140.598388671875,244,178.336791992188,109.924919128418,93,93,20.0163333333333,80,15,124
3.43598383452445E-41,87,146.968185424805,563.200012207031,200.679260253906,109.403755187988,88.5,88.5,15.6791166666667,79,15,125
5.74111980833878E-42,88.5,144.300354003906,241.699996948242,199.803817749023,111.759986877441,90.5,90.5,27.52195,78,15,126
3.87977505817612E-41,88,137.453430175781,530.799987792969,183.64973449707,108.592010498047,91.5,91.8000030517578,27.6946,77,15,127
4.67150869051964E-41,88,140.542831420898,558,175.79167175293,108.036239624023,89.5,89.5999984741211,17.6805666666667,76,15,128
6.66457549632883E-41,88.5,148.725708007813,249.5,187.782989501953,110.748260498047,88,88.5,16.5132666666667,75,15,129
4.25181980045436E-41,87,147.125595092773,230.100006103516,185.612838745117,110.802513122559,87.5,88,18.6816666666667,74,15,130
1.59439739270878E-41,88,139.875015258789,231.300003051758,178.770843505859,108.716361999512,88.5,88.9000015258789,19.8499,73,15,131
1.70075594615103E-41,86,141.981201171875,542.400024414063,196.362411499023,108.640625,86.5,86.9000015258789,18.0151,72,15,132
5.68674942792297E-41,86.5,136.053253173828,239.800003051758,162.800354003906,106.880210876465,89.5,90,32.6895,71,15,133
5.02239382598658E-41,86.5,132.763900756836,238.300003051758,154.715286254883,104.771697998047,89,89.0999984741211,34.1934,70,15,134
3.53967992088449E-41,85.5,125.331016540527,219.800003051758,142.835083007813,100.53125,88,88.3000030517578,42.3658333333333,69,15,135
7.45644925851878E-41,84.5,126.105331420898,224.600006103516,143.741317749023,100.248260498047,87,87.0999984741211,37.3631666666667,68,15,136
3.14633544194851E-41,84,114.562797546387,195.199996948242,124.48176574707,96.04296875,85.5,85.0999984741211,63.88355,67,15,137
8.13313628694124E-42,81,113.888320922852,197.800003051758,123.849830627441,94.51953125,84,84,59.55005,66,15,138
6.89831208017821E-41,80,115.012298583984,548,147.912322998047,92.6632995605469,80,80.4000015258789,84.9065,65,15,139
6.47315812610206E-41,76.5,122.108367919922,543.200012207031,169.525177001953,93.3375625610352,78.5,78.0999984741211,41.3666666666667,64,15,140
4.65301155079056E-41,73.5,131.175933837891,549.599975585938,177.472213745117,94.8733749389648,72.5,72.6999969482422,11.6762333333333,63,15,141
2.7265064220368E-41,75,129.819458007813,230.699996948242,156.621520996094,95.4461822509766,77,77.4000015258789,28.69105,62,15,142
9.12511546983678E-41,74,135.210662841797,252.5,166.821182250977,95.4461822509766,75,75.4000015258789,16.1806166666667,61,15,143
6.46783319193763E-41,74,135.848968505859,252.100006103516,169.387145996094,94.5004348754883,74.5,74.8000030517578,16.1708833333333,60,15,144
8.35454144430456E-41,74.5,134.67073059082,236.800003051758,173.340270996094,94.5438385009766,74.5,74.6999969482422,13.1713333333333,59,15,145
5.80361771984766E-41,73.5,132.629638671875,474.799987792969,173.95573425293,93.8591537475586,76.5,76.5,20.33755,58,15,146
5.80361771984766E-41,72.5,132.993637084961,232.399993896484,157.140625,92.56640625,76.5,76.5999984741211,21.5056166666667,57,15,147
4.90552553406189E-41,72,139.968185424805,558.799987792969,190.865447998047,93.20703125,70.5,70.5,13.83695,56,15,148
1.03640034421463E-41,71.5,135.257537841797,253.699996948242,167.038192749023,94.8376693725586,73.5,73.5999984741211,18.1743333333333,55,15,149
6.05921455974051E-42,74,139.993637084961,507,176.991333007813,97.5551147460938,73.5,73.9000015258789,16.1737666666667,54,15,150
9.08798106053217E-41,72.5,137.181137084961,554.400024414063,178.170135498047,93.8919296264648,72.5,72.9000015258789,14.0045666666667,53,15,151
5.56974100615185E-41,73.5,139.968185424805,254.600006103516,180.557281494141,95.4461822509766,73,73.4000015258789,15.0074333333333,52,15,152
1.86372695755201E-43,74.5,143.414932250977,261.600006103516,194.57292175293,97.2599868774414,72.5,72.6999969482422,19.1767833333333,51,15,153
1.29816289735051E-41,75.5,143.065979003906,263.600006103516,196.944442749023,95.845703125,73.5,73.9000015258789,12.67305,50,15,154
2.48730477417655E-41,77,138.555557250977,246.899993896484,191.23046875,101.298721313477,79,78.8000030517578,16.6742333333333,49,15,155
7.52553327281E-41,78.5,143.48323059082,257.600006103516,207.58073425293,98.3567733764648,75,75.5999984741211,20.0099333333333,48,15,156
6.35096490001294E-41,80.5,146.210662841797,234.199996948242,197.809020996094,100.762588500977,79,79.3000030517578,14.8406666666667,47,15,157
8.93383822945644E-41,81.5,144.040512084961,547.200012207031,191.829849243164,103.174911499023,80.5,80.4000015258789,15.1741666666667,46,15,158
2.68390694872132E-41,81,144.457763671875,546.400024414063,212.447479248047,96.7049713134766,76,76.3000030517578,10.3388333333333,45,15,159
3.72044742278239E-42,84,147.619232177734,254,195.557281494141,103.988716125488,83,83.0999984741211,11.6731666666667,44,15,160
8.82397642985337E-42,83.5,138.016494750977,551.599975585938,201.36979675293,106.766059875488,84.5,84.9000015258789,14.3420666666667,43,15,161
3.85315038735395E-41,86,143.866333007813,249.199996948242,183.782989501953,107.946182250977,88.5,88.9000015258789,19.0091666666667,42,15,162
2.49851516189115E-42,87,143.763900756836,552.400024414063,193.237838745117,108.729927062988,90,90.3000030517578,15.8406,41,15,163
8.21637341572213E-41,87,144.876739501953,257.799987792969,203.456161499023,108.855903625488,87.5,87.8000030517578,12.6742333333333,40,15,164
3.69368262211379E-41,88,150.980911254883,352,200.649307250977,111.380210876465,87,87.4000015258789,15.1761,39,15,165
4.32076368489914E-41,88,141.812225341797,548.400024414063,202.966583251953,112.582359313965,89,89.0999984741211,17.0099,38,15,166
3.8283474045354E-42,90.5,151.546890258789,257.399993896484,220.421875,107.02473449707,86.5,86.6999969482422,10.8391,37,15,167
5.03290356446901E-41,91.5,148.513320922852,233.800003051758,200.506942749023,115.217445373535,92,92.0999984741211,14.6717333333333,36,15,168
4.12416151035437E-41,90.5,144.994522094727,247.800003051758,194.39582824707,115.380210876465,92,92.3000030517578,17.1748833333333,35,15,169
2.87126055340155E-42,94.5,151.971664428711,224,199.609375,117.012580871582,94,93.5999984741211,16.0087833333333,34,15,170
8.10651161611907E-42,93.5,151.958923339844,515.200012207031,204.472229003906,115.132164001465,93,93.4000015258789,16.50955,33,15,171
4.63969921537947E-41,94,154.108810424805,243.5,221.44270324707,113.380210876465,91.5,91.5999984741211,19.8432833333333,32,15,172
3.76809157056943E-41,97,144.077560424805,218.800003051758,193.09895324707,118.771697998047,97.5,97.9000015258789,18.6761666666667,31,15,173
7.51488340448113E-41,97.5,150.035308837891,305,193.060775756836,118.717445373535,98,98.1999969482422,18.6781666666667,30,15,174
6.85052780254473E-41,98,147.49104309082,301.200012207031,196.390625,118.54296875,100.5,100.900001525879,18.17755,29,15,175
7.94536229272171E-41,98.5,145.673034667969,552,203.237838745117,119.966690063477,101.5,101.800003051758,18.8436666666667,28,15,176
6.93026168516482E-41,96,151.550354003906,223.199996948242,192.524307250977,118.259986877441,100,100.199996948242,17.6776666666667,27,15,177
8.90188862446983E-41,98,154.066558837891,235,206.02604675293,123.134552001953,97.5,97.6999969482422,31.3502833333333,26,15,178
1.98101563901599E-41,97.5,146.432739257813,258.200012207031,194.340270996094,119.759986877441,102,102,20.0106,25,15,179
8.23767315237987E-41,99.5,146.862289428711,222.300003051758,183.439239501953,120.00390625,103.5,103.800003051758,25.34745,24,15,180
1.84957384306233E-41,97,148.994232177734,228.800003051758,193.081604003906,118.385848999023,100,100.400001525879,20.0118333333333,23,15,181
4.25181980045436E-41,97,152.528945922852,222.600006103516,198.439239501953,118.814239501953,98,98.1999969482422,14.1758333333333,22,15,182
2.25875299464517E-41,97,151.053833007813,226.199996948242,197.184020996094,119.736114501953,99,99,17.8432833333333,21,15,183
2.5617137226322E-41,96,148.537048339844,557.200012207031,219.051651000977,117.670570373535,93,93.1999969482422,17.8432166666667,20,15,184
7.56280781196104E-41,95.5,147.040512084961,245,183.225692749023,117.163192749023,99,99,23.3433333333333,19,15,185
8.57244335550707E-41,95,143.589996337891,552.400024414063,197.617630004883,116.968536376953,97,97.6999969482422,22.3432166666667,18,15,186
5.56974100615185E-41,94,145.863433837891,244.699996948242,186.357650756836,115.814239501953,96,96.3000030517578,18.6767333333333,17,15,187
8.50335934121586E-41,92,149.682891845703,558,205.16015625,115.050346374512,92.5,92.6999969482422,17.00955,16,15,188
7.93204995731063E-41,92,140.894683837891,248.5,183.697906494141,114.013450622559,94.5,94.8000030517578,20.84295,15,15,189
